user_id,amount,timestamp
201,247.74,2025-05-13 20:28:43
274,433.18,2025-01-26 03:18:18
218,63.47,2025-01-10 05:57:33
311,417.17,2024-11-24 22:53:18
419,392.88,2025-08-10 04:59:58
131,177.65,2025-02-28 07:41:32
184,363.49,2025-01-12 10:00:23
493,255.77,2025-08-24 07:46:02
410,419.66,2024-11-20 12:07:30
321,472.46,2024-10-22 23:37:04
330,365.72,2025-07-21 17:19:28
263,109.49,2025-05-13 10:06:45
229,25.39,2024-11-15 14:54:18
128,256.82,2025-03-14 03:13:13
362,86.84,2024-10-29 08:46:34
494,171.09,2025-07-23 10:02:58
59,228.68,2024-12-04 19:30:11
213,111.76,2025-08-16 11:06:28
152,261.43,2024-11-23 15:33:48
21,206.46,2025-04-27 22:57:05
65,11.63,2025-01-12 20:27:30
259,263.86,2025-02-18 06:19:40
58,292.32,2025-01-16 20:34:00
74,440.14,2025-08-15 07:46:15
343,146.01,2025-05-11 08:02:31
451,220.74,2025-07-27 06:28:02
130,241.8,2025-01-27 23:55:07
273,163.32,2025-05-11 02:26:50
295,151.0,2024-12-01 15:44:04
237,25.3,2025-05-13 22:51:03
379,225.44,2025-10-06 13:51:04
326,164.99,2024-11-08 02:44:57
240,396.15,2025-05-11 07:41:40
281,6.32,2025-09-27 18:53:40
263,231.04,2025-05-16 07:53:35
301,269.94,2025-10-16 22:14:59
285,220.34,2024-12-18 00:17:49
71,230.07,2024-12-20 05:36:21
373,273.82,2025-06-11 08:58:50
204,341.35,2025-05-14 01:01:42
462,77.09,2024-12-30 22:20:51
336,428.84,2024-12-30 19:07:38
197,345.7,2025-03-31 05:57:48
476,341.64,2024-10-30 11:01:30
59,159.95,2024-12-27 13:43:50
29,303.43,2024-10-26 03:51:38
485,49.35,2025-09-29 06:24:24
254,178.57,2025-02-04 14:45:12
49,388.4,2025-10-19 19:32:41
314,126.8,2025-08-13 10:26:49
416,94.25,2025-06-07 20:16:15
203,378.26,2024-12-15 08:13:46
315,46.8,2025-03-21 16:45:37
170,140.29,2025-06-29 18:55:28
440,253.02,2025-05-04 03:15:15
91,278.78,2025-05-16 04:02:31
229,239.22,2025-03-07 21:27:11
293,109.31,2025-02-21 17:02:52
2,360.08,2025-09-21 08:27:27
430,233.28,2025-07-20 01:45:35
301,123.62,2025-05-01 22:08:28
130,161.05,2025-07-31 14:48:03
376,144.2,2025-08-15 19:01:06
228,294.77,2025-04-29 13:14:50
236,14.77,2025-05-26 00:36:39
312,152.03,2025-06-18 11:29:44
118,135.97,2025-04-14 03:19:47
36,167.45,2025-10-03 04:18:48
300,275.49,2025-02-19 16:02:23
430,27.88,2025-04-08 11:45:50
236,450.29,2025-03-14 02:35:42
428,267.88,2024-11-07 04:53:06
208,38.09,2025-02-14 03:52:01
354,290.79,2025-09-12 04:42:26
368,64.66,2024-11-04 12:45:09
487,246.02,2025-04-12 05:55:02
458,42.49,2025-02-10 17:57:02
93,216.46,2025-03-20 22:54:24
98,186.28,2024-10-28 10:29:03
427,227.57,2025-03-25 02:52:24
105,78.92,2025-08-14 22:40:18
95,323.16,2025-02-01 02:52:17
186,146.22,2025-03-26 13:33:08
78,87.67,2025-01-11 07:54:16
187,310.1,2025-09-27 14:28:05
121,220.12,2025-05-21 17:06:18
421,374.55,2025-04-30 00:11:50
417,197.48,2025-02-18 22:53:07
116,373.76,2025-08-19 21:17:59
42,217.99,2025-04-21 06:45:55
39,209.19,2024-11-28 02:25:22
322,303.17,2025-08-22 09:23:43
464,362.56,2024-12-11 09:07:55
84,67.27,2025-08-27 21:32:41
347,73.36,2025-04-24 03:47:54
214,248.03,2025-06-26 11:55:37
279,17.53,2025-02-04 05:57:29
465,351.77,2025-02-09 19:12:17
97,29.72,2025-04-21 15:15:36
398,303.69,2025-04-30 14:10:54
259,84.12,2025-04-04 15:40:31
28,227.06,2024-11-14 17:34:11
153,412.32,2025-04-16 17:49:34
154,240.09,2025-04-03 07:18:29
157,249.63,2024-12-14 06:04:07
259,342.91,2025-09-24 17:35:27
161,351.31,2025-09-23 01:42:04
35,247.91,2025-04-10 20:40:38
61,221.58,2024-12-09 14:48:15
105,65.93,2025-07-14 19:45:52
10,93.66,2025-05-01 17:25:38
342,322.7,2025-06-20 15:21:47
405,340.61,2024-12-10 01:10:42
196,217.21,2025-09-16 08:54:43
36,136.79,2025-10-15 17:46:27
466,314.68,2025-10-10 13:51:22
446,484.09,2025-08-10 15:43:51
95,351.21,2024-11-26 14:31:29
424,23.52,2024-12-21 21:45:12
122,91.69,2024-12-23 22:38:00
160,405.78,2025-10-03 16:08:11
377,50.45,2025-08-17 19:43:02
145,199.85,2025-06-08 18:48:45
130,399.21,2025-04-06 06:51:06
499,450.19,2025-09-20 21:51:15
203,236.83,2025-09-29 10:08:01
132,206.47,2025-02-25 20:50:35
16,493.36,2025-06-01 00:59:53
89,278.77,2025-02-26 17:06:48
3,320.47,2025-10-06 14:21:25
278,182.04,2025-05-12 18:26:49
249,53.73,2025-04-22 21:20:55
350,253.23,2025-01-23 20:18:08
368,146.88,2024-12-29 15:12:58
334,121.98,2025-07-07 02:48:54
73,121.73,2025-03-31 02:46:14
180,312.15,2025-10-03 19:12:11
417,410.39,2025-08-03 03:12:51
68,446.58,2025-06-06 17:26:37
185,115.32,2024-10-24 22:43:12
156,196.81,2025-10-18 20:31:04
143,276.25,2025-05-17 12:41:19
73,50.89,2025-06-26 01:10:11
223,9.4,2025-02-17 23:54:17
361,210.14,2025-01-31 15:40:10
311,95.31,2025-06-25 22:52:16
384,57.19,2025-02-20 12:23:20
208,335.37,2025-09-03 09:35:06
121,305.15,2024-11-30 18:33:35
36,78.77,2025-07-26 13:50:15
103,470.98,2025-03-19 21:51:02
299,226.44,2024-11-28 18:54:16
475,74.68,2025-08-25 20:31:59
395,426.2,2025-02-24 00:30:26
32,402.08,2025-07-11 15:11:44
34,486.32,2025-05-27 04:37:08
310,175.11,2025-02-21 23:31:31
28,256.26,2024-10-24 01:32:22
348,256.78,2025-05-18 09:08:26
101,35.45,2025-07-19 07:57:13
239,128.99,2025-10-21 05:06:41
352,360.88,2025-09-24 08:02:55
212,32.29,2024-11-19 23:41:22
265,381.97,2025-02-04 13:36:29
360,147.04,2025-09-14 22:31:24
176,255.68,2025-05-11 23:54:25
258,480.42,2025-06-11 09:48:51
167,340.41,2025-03-02 09:54:24
274,91.55,2024-11-03 23:17:44
424,250.32,2025-02-21 04:58:53
192,151.26,2025-01-29 00:30:21
330,291.63,2025-10-09 04:24:00
434,258.49,2024-11-16 04:24:17
79,91.62,2025-03-18 20:25:39
76,413.3,2025-01-09 01:03:08
120,252.97,2025-03-22 02:39:00
60,470.54,2025-08-29 17:30:18
412,123.13,2025-03-13 18:53:20
191,245.08,2024-11-15 20:40:23
136,17.67,2025-03-07 14:38:27
410,133.86,2024-11-25 00:56:51
79,60.07,2025-01-18 16:33:44
116,80.21,2025-06-10 08:04:41
482,87.83,2025-07-09 22:37:58
29,60.61,2025-10-19 15:34:17
368,138.59,2024-11-27 12:25:37
137,231.15,2025-06-11 23:10:49
102,205.98,2025-10-14 10:07:18
32,172.61,2024-12-18 11:33:06
262,179.26,2025-02-07 04:00:45
259,353.94,2024-12-22 17:22:08
311,328.62,2025-06-14 09:59:11
72,435.3,2025-05-03 07:33:09
454,436.84,2024-12-14 05:29:09
392,354.26,2025-05-09 22:39:05
156,298.54,2025-03-27 13:52:56
347,390.95,2024-12-11 23:33:27
76,224.24,2025-08-04 00:35:53
99,383.29,2025-06-22 07:36:49
471,464.18,2025-01-09 17:56:17
386,246.16,2025-05-03 05:34:56
188,497.21,2025-01-12 02:14:01
378,15.54,2025-01-09 21:33:40
352,47.27,2025-04-21 05:49:04
102,144.98,2025-04-16 06:01:37
472,287.0,2024-12-16 01:37:47
26,443.65,2025-04-20 15:16:51
372,38.37,2025-03-11 12:55:55
11,477.44,2025-08-17 00:44:32
281,207.8,2025-08-05 02:43:05
473,39.71,2025-05-07 19:11:26
378,20.03,2025-08-27 13:45:57
13,12.48,2025-09-30 04:49:06
134,177.73,2025-09-11 18:01:06
35,447.87,2025-04-06 13:02:41
408,419.62,2025-10-13 03:04:44
181,463.61,2025-05-08 04:57:53
408,10.08,2024-11-10 04:50:42
293,19.4,2025-06-16 14:02:00
469,366.2,2025-06-16 03:50:59
99,207.61,2025-04-16 11:05:21
36,69.32,2025-10-15 12:55:01
230,295.25,2025-02-02 02:52:17
330,272.5,2025-03-19 18:24:54
280,240.68,2025-06-09 04:53:05
249,355.73,2025-08-22 23:39:56
59,189.08,2025-07-15 11:16:59
13,106.21,2025-07-23 14:40:19
225,457.28,2025-05-27 05:12:10
229,409.99,2025-03-02 13:07:39
385,303.41,2025-06-12 21:44:13
284,101.95,2025-03-28 11:29:54
140,29.82,2025-09-25 13:34:17
460,100.15,2025-09-16 11:05:27
103,344.55,2024-11-03 03:15:03
152,196.26,2025-03-03 17:49:19
492,183.37,2025-04-17 07:58:07
266,179.73,2025-06-28 08:02:27
464,413.64,2025-09-01 18:51:42
274,387.0,2025-04-15 17:49:47
168,430.26,2025-01-03 06:15:36
208,31.05,2025-09-20 19:03:59
413,236.07,2024-11-02 03:40:39
366,374.85,2025-03-31 08:15:33
7,488.11,2024-12-06 19:01:56
137,343.35,2025-09-23 10:29:20
232,127.58,2025-02-05 08:44:51
223,181.33,2025-02-25 21:57:55
96,343.86,2024-10-21 13:27:05
158,121.59,2025-05-20 15:21:29
3,300.17,2025-08-05 12:44:40
215,112.35,2024-11-11 05:38:17
127,60.84,2025-09-14 07:37:19
495,32.03,2025-02-18 00:54:04
218,226.52,2025-10-05 22:34:49
11,395.49,2025-04-14 01:10:45
308,365.26,2025-07-06 04:03:44
451,396.57,2025-06-20 18:34:28
78,43.49,2025-03-13 02:29:32
366,133.14,2025-06-12 10:39:12
390,361.57,2025-03-14 10:58:16
459,479.88,2025-04-16 00:36:15
92,272.04,2025-02-17 18:32:17
286,274.97,2025-10-14 10:03:12
210,65.45,2024-11-27 15:27:29
272,236.69,2025-02-28 02:25:52
61,386.51,2025-02-07 16:25:41
140,389.43,2025-09-12 21:53:24
231,202.49,2024-11-08 08:18:13
264,12.62,2025-07-21 10:43:50
497,498.3,2025-08-05 18:30:05
317,163.43,2024-10-21 12:59:43
364,43.18,2025-09-07 20:39:36
301,157.15,2024-12-05 17:41:50
144,22.69,2025-05-19 01:43:35
335,284.47,2025-09-30 09:10:43
486,104.66,2025-03-20 01:33:00
215,104.46,2025-02-20 01:11:00
440,215.71,2025-04-10 13:16:06
446,221.61,2024-12-01 02:36:38
271,134.86,2025-02-22 17:23:52
276,188.43,2025-06-18 14:43:48
168,152.85,2025-06-08 14:03:40
464,305.58,2025-02-13 05:25:59
61,9.63,2025-09-19 01:28:49
239,396.59,2025-06-07 17:05:08
456,372.15,2024-11-18 09:19:05
113,46.0,2025-07-08 10:17:22
38,236.07,2024-12-03 12:02:25
422,381.69,2025-07-14 12:54:08
123,307.44,2025-01-27 04:42:55
241,133.26,2025-03-02 04:22:29
488,496.02,2025-02-25 12:52:23
381,240.7,2025-05-24 10:39:40
301,313.07,2024-12-30 19:31:00
151,19.34,2025-05-18 19:31:23
353,208.64,2025-04-10 08:02:48
41,187.97,2025-02-24 11:51:44
58,228.15,2025-08-05 11:17:26
361,460.63,2025-02-25 19:47:09
76,163.39,2025-02-19 02:47:03
438,353.49,2025-03-17 04:19:06
186,192.8,2025-04-25 04:58:21
380,385.31,2024-12-05 09:35:03
229,147.61,2024-11-22 03:24:19
440,332.94,2025-09-15 23:16:40
123,206.71,2025-09-03 07:54:15
12,184.28,2024-11-06 07:06:57
78,445.25,2025-05-31 11:17:08
46,495.02,2024-11-17 09:22:59
423,346.79,2024-11-27 17:34:19
256,407.1,2024-11-17 21:54:24
136,389.45,2025-08-02 15:56:05
217,345.37,2025-04-19 21:37:17
109,234.05,2025-07-11 11:45:55
386,182.6,2025-04-26 13:25:06
476,211.52,2025-01-30 22:56:11
69,37.66,2024-11-06 18:24:37
221,297.04,2025-07-16 22:58:19
53,30.46,2024-12-27 13:33:39
20,399.19,2025-01-19 04:34:33
134,298.21,2025-02-11 22:58:34
229,117.99,2024-12-20 21:13:11
421,413.46,2025-09-11 03:56:09
430,18.6,2025-07-04 19:01:41
55,413.34,2024-10-21 15:50:31
381,152.26,2025-09-02 22:56:56
463,428.79,2025-08-18 07:06:35
300,355.88,2025-08-16 22:59:28
322,354.43,2025-01-12 04:14:32
122,107.78,2025-09-06 04:03:04
362,418.75,2025-08-12 08:12:39
392,483.57,2025-02-25 20:27:42
390,13.36,2025-10-07 21:35:54
294,294.31,2025-08-29 22:17:29
165,383.32,2025-06-07 18:19:40
240,85.28,2025-09-04 11:03:51
274,245.23,2024-12-21 06:31:19
433,417.69,2025-09-22 14:09:19
343,198.58,2025-01-12 20:56:40
430,362.61,2025-07-29 02:19:40
414,47.61,2025-08-06 22:10:07
369,363.97,2024-12-01 18:28:27
159,205.29,2025-10-21 04:07:57
86,136.44,2024-12-05 19:14:08
190,423.73,2025-04-25 02:57:45
274,21.4,2025-01-15 15:29:31
338,384.6,2025-01-10 07:10:33
24,425.18,2024-12-20 05:35:14
404,214.51,2025-04-29 10:07:16
108,78.55,2025-09-21 09:46:36
149,334.2,2025-05-13 15:13:35
139,189.71,2025-05-25 23:14:21
79,72.34,2025-06-20 07:25:33
270,430.26,2025-03-28 21:07:59
313,325.54,2025-10-04 09:06:17
25,352.63,2025-09-10 02:05:33
383,144.14,2024-11-27 20:39:39
14,429.64,2025-07-01 12:15:19
329,365.43,2025-04-14 22:40:11
345,120.73,2025-05-10 09:57:13
431,189.72,2024-11-24 12:26:22
359,344.07,2024-12-30 11:23:13
355,395.65,2025-04-16 00:57:41
208,481.9,2025-04-19 05:20:48
259,491.46,2025-01-28 19:20:46
16,296.81,2025-01-12 05:50:27
187,43.15,2024-11-20 03:12:53
127,251.9,2025-09-28 21:28:31
331,63.57,2024-11-09 22:03:19
400,361.14,2025-09-04 08:28:09
390,495.99,2025-06-17 20:41:53
370,266.91,2025-05-24 20:19:40
305,342.58,2025-01-05 21:39:49
29,93.07,2024-10-31 10:48:17
88,413.17,2025-09-05 19:08:08
211,236.54,2025-09-01 12:31:05
375,342.48,2024-11-03 20:21:10
292,64.43,2024-12-07 07:50:12
198,56.42,2025-05-17 10:55:49
144,224.81,2025-06-08 18:13:43
348,208.4,2025-08-03 21:33:23
76,313.68,2025-07-13 03:53:04
407,112.25,2024-11-24 07:42:18
317,204.61,2025-04-07 18:39:13
34,464.23,2025-01-06 13:28:33
212,451.7,2025-01-18 11:48:23
406,416.33,2025-05-20 12:54:43
290,117.87,2025-07-30 02:58:29
490,69.68,2024-11-30 12:29:34
106,132.96,2024-12-23 01:42:29
7,420.73,2025-08-08 22:20:05
445,177.51,2024-10-31 12:38:00
198,341.04,2025-07-27 19:35:44
49,377.29,2025-08-08 07:48:42
165,335.14,2025-04-09 17:35:43
7,144.97,2025-03-29 09:44:46
448,31.93,2025-04-21 11:42:43
126,300.26,2025-07-25 20:56:58
89,333.65,2024-11-13 09:37:02
230,201.1,2024-11-13 14:08:12
377,298.7,2025-08-20 19:11:47
72,422.96,2024-12-24 21:45:56
33,395.81,2025-06-28 21:24:38
396,493.23,2025-09-28 04:49:36
479,305.44,2025-10-10 06:07:14
17,11.31,2025-03-22 15:50:21
327,411.75,2025-04-21 15:49:49
92,335.13,2025-07-25 01:26:54
327,143.22,2025-06-17 06:25:34
457,41.36,2024-12-04 19:33:12
155,447.2,2024-11-18 03:08:23
88,105.65,2025-06-01 11:23:27
138,269.11,2025-01-23 00:38:19
269,475.11,2025-09-26 22:55:21
17,171.88,2025-08-17 00:32:57
239,449.54,2025-08-11 14:51:07
163,198.68,2025-01-21 13:18:49
327,258.24,2025-02-20 13:39:03
298,285.76,2025-07-24 22:37:38
442,228.62,2025-02-17 06:34:35
231,414.4,2025-01-02 22:56:28
4,418.81,2025-07-20 09:41:23
157,199.66,2024-11-18 15:26:02
276,273.63,2024-10-29 22:16:25
352,109.5,2025-02-06 09:44:28
207,233.4,2024-11-15 03:26:56
90,170.04,2024-11-02 00:27:43
431,475.49,2024-11-04 17:02:59
154,370.37,2025-04-10 06:52:59
159,412.71,2025-04-13 11:03:16
462,381.93,2025-09-06 23:10:57
100,370.69,2025-03-20 14:29:36
237,84.04,2025-04-11 15:49:45
140,134.33,2025-06-01 16:40:28
341,432.51,2025-02-24 15:56:44
342,403.55,2025-01-10 04:15:13
218,321.41,2025-10-05 13:45:58
52,339.23,2025-04-18 01:25:21
51,13.75,2025-08-08 15:40:05
165,468.1,2024-12-06 11:57:47
482,362.75,2024-12-17 15:42:13
330,95.58,2025-06-16 11:19:08
437,215.39,2025-09-27 13:57:40
300,302.45,2024-12-10 21:52:30
396,313.7,2025-03-23 03:48:34
98,484.37,2025-03-19 08:18:18
278,144.63,2024-11-07 02:54:28
217,470.93,2025-09-11 18:22:52
140,399.43,2025-03-21 20:26:13
455,312.69,2025-04-18 00:07:34
312,53.02,2024-10-21 16:00:01
475,49.34,2025-09-17 09:32:50
206,68.02,2025-08-21 11:54:00
87,353.17,2025-06-14 04:07:38
139,443.36,2024-12-26 05:05:35
160,104.04,2025-09-09 00:41:51
6,26.82,2025-03-17 11:56:22
342,15.33,2025-05-14 11:42:57
288,73.99,2025-09-06 01:49:00
39,387.35,2025-10-04 12:17:36
428,402.41,2025-07-17 04:06:39
451,311.2,2025-05-25 17:48:54
197,80.99,2025-03-28 23:28:25
228,329.47,2024-11-19 06:00:22
192,328.04,2024-11-29 03:00:53
462,63.9,2025-05-23 03:06:56
68,405.19,2024-12-05 05:54:37
110,382.43,2024-12-26 19:33:51
155,189.5,2025-02-21 10:59:18
1,85.09,2025-08-09 13:09:23
369,466.11,2025-05-15 08:40:53
455,417.82,2025-10-19 20:13:49
333,439.41,2024-12-31 18:32:01
32,61.87,2025-03-23 08:43:36
406,172.22,2024-12-28 15:44:52
488,213.4,2025-06-27 03:25:18
338,194.54,2024-11-16 22:45:31
474,349.41,2025-07-13 14:58:06
447,147.39,2024-11-04 00:11:44
486,157.97,2024-12-18 09:50:59
441,192.03,2025-07-10 12:22:10
443,156.62,2024-12-13 12:46:05
41,304.22,2025-04-17 23:28:07
335,174.86,2025-04-13 10:21:28
210,98.15,2024-10-23 07:02:09
116,442.32,2025-08-25 10:18:44
476,273.21,2025-05-24 15:07:16
241,279.46,2025-09-17 04:42:01
489,460.14,2025-02-06 03:06:34
224,456.51,2025-10-18 16:17:40
406,381.96,2024-11-26 17:57:42
90,190.53,2025-09-17 03:53:40
163,361.36,2025-02-26 09:22:22
456,218.28,2025-04-08 15:53:28
119,125.73,2025-10-09 22:36:34
139,173.2,2024-12-26 23:51:15
307,368.27,2024-11-12 19:11:35
407,37.04,2025-04-28 10:17:23
472,176.44,2025-05-15 18:29:04
455,455.75,2025-05-18 12:35:20
146,119.65,2024-11-08 13:18:31
229,499.36,2025-02-02 06:28:54
364,393.84,2025-07-28 09:40:53
388,54.71,2024-11-22 09:02:59
476,190.08,2025-07-03 07:12:07
348,407.83,2025-03-24 03:35:35
317,70.3,2024-11-04 12:23:24
9,89.03,2025-07-10 20:09:32
347,75.31,2025-03-14 04:02:30
248,86.01,2025-01-24 00:50:59
153,475.85,2025-08-21 22:42:25
497,146.34,2025-03-11 18:15:57
308,196.8,2025-07-13 07:16:31
61,263.73,2025-07-01 08:35:05
98,41.95,2025-03-03 12:24:14
60,45.2,2025-03-17 19:46:12
483,354.63,2025-07-30 22:28:22
165,308.88,2025-06-20 22:01:46
326,385.59,2025-08-06 17:39:25
9,131.64,2025-03-07 11:50:37
270,331.77,2025-03-28 13:00:43
314,258.93,2025-06-26 14:12:41
200,107.51,2025-01-27 17:58:07
109,37.39,2025-10-18 17:14:11
44,188.94,2025-07-05 22:45:08
458,376.03,2025-04-03 21:04:50
34,354.62,2024-12-23 16:57:06
64,118.4,2024-10-22 01:04:26
254,251.55,2025-03-30 11:01:30
125,270.64,2025-07-02 16:30:24
76,289.59,2024-11-01 06:22:22
389,465.62,2025-04-13 11:19:18
25,97.17,2025-09-24 16:18:55
445,443.09,2025-07-03 13:00:49
443,71.96,2025-09-25 04:24:07
117,39.38,2025-01-14 05:43:15
61,242.26,2025-05-09 14:03:22
341,141.25,2025-06-26 02:35:57
477,352.84,2025-05-17 06:21:40
190,38.33,2025-06-03 21:24:40
344,328.71,2024-12-19 01:01:37
258,240.94,2025-04-04 08:33:31
6,468.11,2025-01-26 07:19:02
246,43.19,2025-08-19 06:05:27
395,375.46,2024-12-08 23:58:32
241,463.26,2025-05-21 04:15:09
453,300.53,2025-04-22 18:49:01
384,486.96,2025-05-29 03:04:23
374,394.83,2025-01-19 02:42:46
20,358.16,2025-06-21 04:17:38
38,42.86,2025-04-06 08:33:58
330,383.51,2025-01-25 05:01:44
380,266.89,2025-08-05 01:05:50
365,365.83,2025-05-08 23:16:33
302,286.27,2025-01-12 18:54:46
394,212.04,2025-05-27 17:23:48
246,45.65,2025-01-22 13:36:32
490,97.13,2024-11-20 14:37:24
369,479.1,2025-06-28 03:00:12
80,364.03,2025-10-11 12:56:50
282,287.99,2025-01-27 13:27:27
409,381.26,2025-04-06 09:21:22
4,351.75,2025-03-02 02:46:32
334,318.9,2024-10-29 20:45:45
98,130.16,2025-03-18 13:19:17
405,74.22,2025-01-03 08:28:17
338,30.61,2025-05-13 05:44:15
108,289.59,2024-11-21 11:34:26
380,367.38,2025-05-21 22:02:08
420,468.33,2025-05-21 23:32:54
148,81.35,2024-12-06 18:38:44
225,90.49,2024-12-30 17:07:35
443,65.63,2025-05-15 05:34:53
366,234.69,2025-05-23 19:04:12
421,329.38,2025-06-01 20:49:29
296,273.08,2025-01-27 16:37:08
297,491.65,2025-08-31 12:16:32
69,200.42,2025-02-15 23:34:01
401,401.64,2025-05-18 16:43:17
219,120.93,2025-08-30 17:13:17
459,64.03,2024-11-25 17:13:06
234,103.61,2025-02-24 14:31:33
188,278.42,2025-09-03 01:22:41
121,218.87,2025-10-14 02:21:08
110,74.96,2024-11-01 14:00:41
452,297.44,2025-07-05 19:13:47
143,443.32,2024-11-04 20:34:11
86,6.51,2024-10-29 18:05:51
245,443.92,2025-01-08 09:22:16
496,122.62,2025-03-07 12:22:19
437,457.34,2025-09-01 02:44:59
453,236.15,2025-06-29 23:54:57
241,255.57,2024-10-29 18:23:57
338,91.98,2025-09-27 04:21:41
428,470.14,2025-05-01 10:44:42
387,343.91,2024-11-28 15:54:42
470,149.72,2025-02-22 17:20:47
353,58.66,2024-11-16 01:42:56
209,451.65,2025-01-03 18:06:17
486,79.55,2024-12-05 20:31:05
499,396.28,2025-08-24 16:58:46
473,406.42,2025-01-24 08:34:29
308,65.37,2025-02-20 07:30:47
478,35.95,2025-09-14 14:21:03
173,242.91,2025-01-09 22:48:44
476,393.69,2025-02-27 14:17:45
315,334.57,2025-07-19 18:26:53
346,427.08,2024-11-16 08:35:39
2,256.86,2024-11-13 07:30:09
184,309.94,2025-08-03 16:09:11
334,189.48,2025-08-18 09:45:12
454,36.4,2025-08-01 07:05:34
305,485.66,2025-07-24 11:14:43
9,38.19,2025-01-30 23:40:06
322,168.63,2025-06-06 20:23:33
430,24.05,2025-07-23 00:56:05
69,19.31,2025-02-14 01:36:25
93,45.13,2025-08-31 17:41:30
363,351.17,2025-10-16 22:43:37
477,130.59,2025-02-16 00:45:03
331,83.41,2025-06-02 21:21:37
2,493.19,2025-07-26 19:40:03
307,74.6,2025-09-22 19:30:04
35,201.53,2025-08-11 02:27:43
81,300.66,2025-09-02 17:31:03
390,128.37,2025-03-12 16:09:14
494,241.62,2025-05-30 01:39:07
224,185.0,2025-02-24 09:42:16
387,101.92,2024-11-22 05:50:35
239,440.96,2024-12-28 13:31:12
407,297.04,2025-03-07 03:32:25
23,364.93,2024-12-18 03:51:27
63,277.32,2024-11-26 08:33:52
181,263.68,2025-05-04 00:45:20
312,40.25,2024-12-04 15:10:48
28,210.72,2024-12-13 01:39:31
362,356.43,2025-06-01 10:24:41
48,333.5,2025-07-04 10:27:50
343,173.47,2025-08-03 06:25:31
78,20.84,2025-09-21 10:34:58
74,321.62,2025-02-13 13:07:20
402,189.87,2024-12-09 10:07:41
351,37.67,2024-10-25 04:53:56
24,130.72,2025-08-27 10:59:02
194,430.79,2025-03-08 19:18:47
159,95.59,2025-09-04 02:58:52
177,21.22,2025-05-19 00:53:02
297,17.83,2025-07-12 08:22:56
369,186.94,2025-10-03 13:38:11
169,194.16,2025-01-13 22:58:36
264,253.86,2025-05-09 10:16:46
99,290.49,2025-06-08 04:39:34
386,399.05,2024-11-08 05:51:29
244,111.1,2024-11-10 22:31:37
199,34.54,2025-02-14 16:14:11
13,453.81,2025-07-07 21:10:33
219,135.37,2024-12-18 22:45:14
19,181.53,2025-05-12 20:06:43
311,10.1,2024-11-07 18:13:55
114,330.41,2024-11-26 18:18:33
425,284.91,2025-08-24 17:45:53
196,202.05,2025-02-04 03:30:03
416,105.6,2025-10-07 16:57:41
225,91.87,2025-08-03 07:39:09
6,439.27,2025-02-13 07:24:07
487,165.8,2025-02-09 06:11:02
90,290.05,2024-12-28 13:26:40
11,240.34,2025-03-31 22:02:28
32,203.71,2025-03-08 15:11:57
250,483.57,2025-04-11 11:32:32
284,324.3,2025-05-26 02:28:18
242,25.99,2025-09-24 21:28:32
69,488.79,2025-02-12 01:20:16
22,41.85,2025-03-13 16:00:58
493,6.74,2025-04-23 14:08:48
114,151.44,2025-05-09 15:52:19
268,143.56,2025-07-08 01:34:06
134,157.45,2024-10-31 08:23:22
268,241.18,2025-01-19 11:11:36
144,369.03,2024-12-01 00:32:59
255,28.36,2025-09-21 03:52:56
190,113.91,2025-09-20 06:42:15
273,376.45,2024-11-19 11:39:24
417,486.55,2025-01-24 22:50:07
180,135.97,2024-11-08 11:47:34
267,355.52,2025-03-19 13:01:49
215,207.99,2025-07-04 05:25:41
222,188.67,2025-08-05 08:13:52
241,288.5,2025-09-14 09:45:17
483,97.19,2025-06-16 10:16:18
316,124.33,2025-05-05 15:38:39
281,155.49,2025-09-10 03:48:16
362,10.83,2025-05-26 10:15:07
84,341.98,2025-05-27 19:32:21
306,177.91,2025-04-14 16:50:30
67,194.69,2025-04-30 07:54:42
413,99.76,2025-01-31 05:12:17
164,40.65,2025-07-27 02:10:24
380,29.97,2025-05-21 07:32:27
109,357.54,2025-06-23 00:55:13
97,279.41,2025-07-13 09:31:00
378,151.64,2025-01-07 19:10:18
455,276.9,2025-09-24 01:24:37
388,281.42,2025-08-29 16:03:46
78,26.38,2025-10-12 08:16:39
41,486.14,2024-10-30 09:22:01
44,8.28,2025-07-10 06:57:28
419,456.06,2025-03-12 14:50:57
254,102.32,2025-05-31 05:59:54
280,255.07,2025-02-10 15:26:15
266,127.98,2025-03-30 11:00:22
417,208.79,2025-03-01 07:22:38
249,111.78,2024-11-30 10:29:08
213,261.12,2024-12-04 21:03:58
25,171.72,2025-01-10 06:13:39
3,113.38,2025-08-04 01:33:47
235,260.04,2025-02-05 10:22:40
441,168.71,2024-12-14 01:45:05
391,495.97,2025-01-17 17:34:23
310,6.78,2025-09-21 11:06:40
416,427.0,2024-11-14 16:29:47
384,412.56,2025-05-10 14:32:44
327,472.29,2025-06-28 08:39:47
371,5.59,2025-07-16 22:06:05
51,236.07,2025-10-06 09:52:41
384,111.84,2025-03-27 12:13:48
113,70.83,2025-04-09 06:05:38
131,431.04,2025-06-03 04:14:15
285,475.41,2025-01-07 03:18:39
367,123.36,2025-06-23 01:37:32
213,446.35,2025-08-15 18:54:15
464,419.93,2025-08-09 20:20:00
209,42.3,2025-06-28 18:26:49
215,303.09,2025-07-06 19:04:28
127,335.09,2025-10-02 09:49:59
